,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
5394,460982,Male,Yes,77,No,Lawyer,1,High,2,Cat_6,A
5395,463651,Female,No,36,Yes,Healthcare,1,Low,2,Cat_6,A
5396,465378,Female,Yes,57,Yes,Artist,4,Average,,Cat_6,C
5397,467017,Male,No,31,Yes,Engineer,,Low,4,Cat_2,A
5398,463557,Male,No,28,Yes,Doctor,1,Low,3,Cat_6,A
5399,462855,Male,No,20,No,Healthcare,,Low,,Cat_6,D
5400,460207,Male,No,41,Yes,Entertainment,11,Low,4,Cat_6,B
5401,463983,Female,Yes,36,No,Engineer,0,Average,2,Cat_4,A
5402,461584,Female,Yes,56,Yes,Artist,1,High,4,Cat_2,B
5403,466446,Female,Yes,46,Yes,Artist,1,High,3,Cat_6,C
5404,460579,Female,Yes,38,No,Engineer,0,Average,5,Cat_3,A
5405,462501,Male,Yes,63,Yes,Artist,1,Average,,Cat_6,C
5406,461248,Female,No,37,No,Healthcare,1,Low,1,Cat_6,D
5407,459275,Female,No,18,No,Doctor,2,Low,4,Cat_6,D
5408,459549,Male,No,22,No,Healthcare,8,Low,5,Cat_4,D
5409,462838,Female,Yes,32,Yes,Homemaker,0,Low,3,Cat_5,B
5410,465293,Female,Yes,47,Yes,Artist,1,High,5,,C
5411,460088,Female,Yes,33,Yes,Homemaker,,High,2,Cat_6,D
5412,466864,Female,No,32,No,Homemaker,8,Low,1,Cat_6,D
5413,465547,Female,Yes,68,,Lawyer,0,Low,1,Cat_6,A
5414,460877,Female,Yes,53,No,Artist,1,Average,5,Cat_6,B
5415,459916,Male,No,36,Yes,Artist,0,Low,1,Cat_3,B
5416,463759,Male,Yes,53,Yes,Executive,9,High,4,Cat_6,C
5417,460157,Male,Yes,57,No,,1,Low,5,Cat_4,D
5418,461329,Male,Yes,53,Yes,Executive,1,High,4,Cat_6,C
5419,460846,Female,No,22,No,Marketing,0,Low,4,Cat_6,D
5420,465484,Female,Yes,57,Yes,Artist,0,Low,2,Cat_6,B
5421,464504,Male,No,26,Yes,Healthcare,0,Low,4,Cat_6,A
5422,459900,Male,No,52,Yes,Artist,6,Low,1,Cat_6,C
5423,465569,Male,Yes,36,Yes,Artist,0,High,3,Cat_6,D
5424,459210,Female,Yes,71,Yes,Artist,1,High,2,Cat_6,C
5425,467146,Female,No,28,No,Homemaker,8,Low,1,Cat_6,A
5426,464092,Female,Yes,59,Yes,Artist,0,Average,5,Cat_6,C
5427,462738,Female,No,33,Yes,Healthcare,,Low,3,Cat_2,D
5428,466871,Male,Yes,43,Yes,Executive,,High,4,Cat_6,B
5429,459515,Male,Yes,58,Yes,Engineer,0,Low,1,Cat_6,D
5430,461028,Female,No,21,No,Healthcare,6,Low,4,Cat_4,D
5431,459258,Female,Yes,83,Yes,Lawyer,1,High,,Cat_6,C
5432,466032,Male,,28,No,Entertainment,,Low,2,Cat_6,A
5433,460571,Male,No,25,No,Doctor,0,Low,3,Cat_3,B
5434,463601,Female,No,20,No,Healthcare,4,Low,5,,A
5435,461009,Female,No,22,No,Healthcare,6,Low,3,Cat_3,D
5436,460459,Female,No,33,No,Engineer,0,Low,5,Cat_3,D
5437,465663,Female,No,70,Yes,Artist,0,Low,2,Cat_6,B
5438,467520,Male,,22,No,Healthcare,,Low,2,Cat_6,D
5439,461032,Female,Yes,66,Yes,Lawyer,0,High,3,Cat_6,C
5440,460963,Female,No,27,Yes,Artist,1,Low,3,Cat_6,A
5441,463291,Male,Yes,35,Yes,Engineer,5,Average,4,Cat_6,B
5442,466463,Female,No,29,Yes,Healthcare,2,Low,4,Cat_4,B
5443,465138,Male,No,35,Yes,Entertainment,1,Low,3,Cat_3,A
5444,461778,Female,Yes,87,Yes,Lawyer,0,High,2,Cat_6,A
5445,459870,Male,Yes,49,No,Executive,11,High,4,Cat_6,A
5446,461439,Male,Yes,40,Yes,Artist,0,Average,2,Cat_6,A
5447,465965,Female,Yes,41,No,Marketing,8,Low,2,Cat_6,A
5448,465677,Male,Yes,39,No,Artist,,Low,2,Cat_4,A
5449,459697,Female,Yes,77,No,Lawyer,0,High,3,Cat_6,A
5450,467364,Male,Yes,46,Yes,Artist,1,Average,3,Cat_3,C
5451,467058,Male,Yes,80,No,Executive,0,High,2,Cat_6,A
5452,467296,Female,Yes,69,Yes,Artist,,Average,2,Cat_3,C
5453,465317,Male,No,23,No,Healthcare,0,Low,4,Cat_4,D
5454,466773,Female,Yes,37,Yes,,0,Low,,Cat_6,C
5455,463616,Female,Yes,46,No,Engineer,0,Average,5,Cat_3,A
5456,461288,Male,No,26,Yes,Doctor,1,Low,4,Cat_6,C
5457,459056,Male,Yes,63,No,Executive,,High,3,Cat_6,A
5458,461612,Female,No,31,Yes,Healthcare,8,Low,5,Cat_6,C
5459,464542,Female,No,26,Yes,Healthcare,10,Low,1,Cat_6,D
5460,460767,Male,Yes,57,Yes,Entertainment,8,Average,5,Cat_2,A
5461,463514,Male,Yes,63,Yes,Entertainment,,Average,2,Cat_6,C
5462,467104,Female,No,18,No,Healthcare,1,Low,3,Cat_6,D
5463,463442,Male,Yes,42,Yes,Executive,1,Low,2,Cat_6,D
5464,464006,Male,No,32,No,Healthcare,0,Low,5,Cat_6,B
5465,462382,Male,Yes,71,Yes,Lawyer,0,High,2,Cat_6,B
5466,462625,Male,No,30,Yes,Artist,1,Low,3,Cat_4,A
5467,461377,Female,Yes,63,Yes,Artist,,Low,1,Cat_6,B
5468,461503,Female,No,31,Yes,Artist,9,Low,2,Cat_6,B
5469,463804,Male,Yes,63,Yes,Artist,9,Low,1,Cat_6,A
5470,461023,Male,Yes,65,No,Lawyer,,High,2,Cat_3,B
5471,466461,Male,Yes,84,No,Lawyer,0,Low,1,Cat_6,D
5472,466102,Female,No,33,No,Healthcare,1,Low,6,Cat_3,C
5473,460258,Female,No,25,Yes,Healthcare,1,Low,5,Cat_6,D
5474,462922,Male,No,26,No,Doctor,8,Low,1,Cat_3,D
5475,460139,Male,No,26,No,Artist,6,Low,6,Cat_5,D
5476,461815,Male,Yes,55,Yes,Artist,1,Low,1,Cat_3,B
5477,462827,Female,No,23,No,Doctor,0,Low,3,Cat_3,D
5478,460926,Male,Yes,50,Yes,Artist,1,Average,4,Cat_4,B
5479,461747,Male,Yes,66,Yes,Artist,1,High,2,Cat_6,B
5480,466790,Male,Yes,47,Yes,Doctor,0,Average,2,Cat_3,A
5481,467490,Male,Yes,59,No,Executive,7,Average,5,Cat_6,B
5482,464216,Male,Yes,51,Yes,Artist,,High,3,Cat_6,A
5483,459647,Female,No,43,Yes,Engineer,1,Low,2,Cat_6,B
5484,459263,Female,No,32,No,Healthcare,8,Low,4,Cat_6,D
5485,459403,Male,Yes,46,Yes,Artist,,Average,4,Cat_7,C
5486,467621,Male,Yes,76,Yes,Lawyer,1,Low,1,Cat_6,A
5487,459845,Male,Yes,70,Yes,Healthcare,0,Low,1,Cat_4,B
5488,466965,Female,No,42,Yes,Homemaker,,Low,1,Cat_6,A
5489,459015,Male,No,19,No,Healthcare,0,Low,3,Cat_6,D
5490,465082,Male,Yes,65,Yes,Lawyer,1,Low,1,Cat_3,D
5491,463028,Male,No,33,No,Doctor,1,Low,4,Cat_6,D
5492,467542,Male,No,30,Yes,Healthcare,9,Low,1,Cat_6,D
5493,464790,Female,No,35,Yes,Artist,,Low,1,Cat_4,D
5494,463776,Female,Yes,36,Yes,Artist,2,Average,2,Cat_6,A
5495,463613,Female,Yes,48,Yes,Artist,0,Average,6,Cat_6,A
5496,465983,Male,,19,No,Healthcare,0,Low,3,Cat_6,D
5497,462797,Male,Yes,30,Yes,Healthcare,0,Low,4,Cat_6,A
5498,459033,Female,Yes,61,Yes,Artist,0,Low,1,Cat_6,C
5499,465761,Female,No,42,Yes,Artist,12,Low,2,Cat_4,A
5500,463851,Female,Yes,45,Yes,Artist,4,Average,4,Cat_2,C
5501,461441,Male,Yes,58,Yes,Artist,1,Average,4,Cat_6,C
5502,463179,Male,Yes,57,Yes,Entertainment,0,Low,2,Cat_6,A
5503,461251,Female,No,47,Yes,Marketing,1,Low,,Cat_6,C
5504,462752,Female,No,25,No,Healthcare,,Low,1,Cat_6,A
5505,463195,Female,No,26,Yes,Healthcare,7,Low,2,Cat_3,A
5506,462812,Female,No,29,No,Healthcare,0,Low,3,Cat_6,C
5507,461457,Female,Yes,32,No,Doctor,0,Low,5,Cat_6,A
5508,459907,Female,Yes,39,Yes,Artist,8,Average,2,Cat_6,C
5509,465078,Male,Yes,43,Yes,Executive,0,High,4,Cat_6,B
5510,465190,Female,Yes,48,Yes,Artist,1,High,4,Cat_6,C
5511,461890,Female,Yes,45,Yes,Artist,0,Average,2,Cat_6,C
5512,466148,Male,Yes,39,No,Entertainment,1,Average,4,Cat_6,B
5513,460450,Male,Yes,50,Yes,Executive,1,High,4,Cat_4,C
5514,459531,Male,No,38,Yes,Marketing,3,Low,,Cat_6,D
5515,467295,Male,No,29,No,Healthcare,0,Low,3,Cat_6,C
5516,460044,Female,Yes,47,Yes,Artist,0,Low,2,Cat_1,B
5517,463022,Male,Yes,60,Yes,Executive,4,High,3,Cat_6,C
5518,465088,Male,Yes,48,Yes,Executive,9,High,4,Cat_6,B
5519,467008,Male,Yes,55,Yes,Artist,0,Average,3,Cat_6,C
5520,465722,Male,Yes,47,No,,0,Low,5,Cat_3,C
5521,465722,Male,Yes,47,No,,1,Low,5,Cat_3,A
5522,466246,Male,No,19,No,Healthcare,0,Low,4,Cat_2,D
5523,465408,Male,No,25,No,Executive,,Low,4,Cat_6,D
5524,463632,Male,Yes,30,Yes,Artist,0,Average,2,Cat_6,C
5525,466179,Male,Yes,71,No,Lawyer,0,Low,1,Cat_6,B
5526,467884,Female,Yes,30,Yes,Engineer,8,High,6,Cat_4,D
5527,461037,Male,Yes,40,Yes,Healthcare,,High,5,Cat_3,C
5528,460549,Male,No,40,Yes,Artist,8,Low,2,Cat_3,B
5529,460795,Male,Yes,61,Yes,Artist,1,Average,3,Cat_6,C
5530,465724,Male,No,35,Yes,Artist,9,Low,2,Cat_3,A
5531,467749,Male,No,19,No,Healthcare,1,Low,9,Cat_7,D
5532,463607,Female,No,29,Yes,Engineer,1,Low,5,Cat_1,B
5533,459818,Female,Yes,68,No,Lawyer,1,Low,1,Cat_6,D
5534,459242,Male,Yes,65,Yes,Executive,0,Low,4,Cat_6,B
5535,466017,Female,Yes,45,Yes,Homemaker,0,Low,1,Cat_3,A
5536,465574,Male,Yes,62,Yes,Artist,1,Average,3,Cat_3,B
5537,467050,Female,No,21,No,Engineer,0,Low,5,Cat_2,B
5538,460974,Male,Yes,79,No,Lawyer,1,Low,1,Cat_6,D
5539,461878,Male,No,33,Yes,Healthcare,3,Low,1,Cat_6,D
5540,467482,Male,Yes,42,Yes,Executive,1,High,3,Cat_6,D
5541,463560,Female,No,18,No,Healthcare,9,Low,5,Cat_4,D
5542,459119,Male,Yes,61,Yes,Executive,9,High,3,Cat_6,C
5543,463247,Male,No,45,Yes,Entertainment,1,Low,1,Cat_7,A
5544,462950,Female,No,29,Yes,Doctor,0,Low,5,Cat_3,D
5545,467049,Male,No,50,Yes,Artist,1,Low,1,Cat_6,B
5546,461671,Male,No,32,No,Healthcare,7,Low,5,Cat_6,A
5547,460341,Female,No,32,No,Entertainment,13,Low,5,Cat_7,B
5548,464169,Male,,89,No,Lawyer,1,High,2,Cat_6,D
5549,464827,Female,Yes,50,No,Entertainment,8,Average,5,Cat_4,B
5550,464484,Male,Yes,29,Yes,Artist,1,Average,3,Cat_3,B
5551,463267,Male,Yes,29,No,Homemaker,9,Low,1,Cat_4,A
5552,460871,Female,No,33,Yes,Healthcare,,Low,,Cat_6,B
5553,466951,Female,Yes,52,Yes,Artist,0,High,3,Cat_6,B
5554,464958,Female,Yes,42,No,Engineer,1,Average,6,Cat_4,B
5555,466991,Male,Yes,51,Yes,Artist,3,Average,2,Cat_6,C
5556,462325,Male,No,37,Yes,Healthcare,1,Low,4,Cat_4,B
5557,459080,Male,Yes,77,No,Lawyer,0,Low,2,Cat_6,D
5558,460303,Female,No,43,Yes,Artist,2,Low,1,,A
5559,467510,Male,Yes,51,Yes,Entertainment,3,Low,3,Cat_6,B
5560,465203,Male,No,32,Yes,Healthcare,2,Low,3,Cat_6,C
5561,467723,Male,Yes,74,No,Executive,1,Low,7,Cat_6,B
5562,464183,Female,No,37,No,Artist,4,Low,2,Cat_6,C
5563,466161,Male,Yes,46,No,Artist,0,Average,,Cat_6,C
5564,460827,Male,Yes,81,Yes,Lawyer,9,Low,1,Cat_6,D
5565,464668,Male,Yes,32,No,Healthcare,1,High,4,Cat_4,D
5566,466826,Male,Yes,43,Yes,Entertainment,0,Low,2,Cat_6,A
5567,463151,Male,Yes,60,Yes,Artist,1,Low,1,Cat_3,A
5568,464670,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4,B
5569,459627,Male,No,40,Yes,Artist,14,Low,2,Cat_2,A
5570,461619,Male,Yes,53,Yes,Executive,,High,3,Cat_6,C
5571,465828,Female,No,29,No,Entertainment,9,Low,4,Cat_4,D
5572,464393,Female,Yes,82,Yes,Lawyer,1,High,2,Cat_6,A
5573,467419,Female,Yes,38,Yes,Artist,4,Low,1,Cat_6,B
5574,464103,Male,Yes,46,Yes,Artist,4,Average,2,Cat_6,B
5575,466294,Male,Yes,27,Yes,Healthcare,0,Low,5,Cat_4,D
5576,462828,Male,No,25,No,Marketing,3,Low,3,Cat_5,D
5577,467275,Male,No,29,Yes,Healthcare,,Low,,Cat_6,D
5578,460805,Male,No,36,Yes,Healthcare,8,Low,4,Cat_2,A
5579,460189,Male,No,33,No,Entertainment,13,Low,1,Cat_6,A
5580,459119,Male,Yes,57,Yes,Executive,8,High,3,Cat_6,D
5581,464241,Female,Yes,89,,Artist,1,High,2,Cat_6,C
5582,463664,Female,No,29,No,Engineer,0,Low,1,Cat_6,D
5583,462069,Male,Yes,36,Yes,Artist,0,Average,2,Cat_6,B
5584,459461,Female,Yes,39,Yes,Artist,0,Low,1,Cat_1,C
5585,459259,Male,Yes,74,Yes,Lawyer,,High,2,Cat_6,C
5586,460810,Female,Yes,89,No,Lawyer,1,High,2,Cat_6,D
5587,460881,Male,Yes,72,Yes,Lawyer,1,Low,,Cat_4,D
5588,466440,Male,Yes,23,No,Executive,1,High,9,Cat_6,A
5589,467594,Male,Yes,45,No,Executive,0,Average,3,Cat_4,B
5590,464375,Female,Yes,63,Yes,Artist,1,Low,2,Cat_6,B
5591,459424,Male,Yes,47,Yes,Doctor,,Low,3,Cat_6,B
5592,466840,Male,No,20,No,Healthcare,4,Low,5,Cat_2,D
5593,465326,Male,Yes,87,Yes,Artist,,Low,1,Cat_6,A
5594,466011,Male,Yes,74,Yes,Lawyer,1,High,2,Cat_4,B
5595,466448,Female,No,37,Yes,Artist,0,Low,2,Cat_6,B
5596,460513,Male,No,27,No,Healthcare,2,Low,4,Cat_3,D
5597,461181,Male,No,19,No,Healthcare,,Low,4,Cat_3,D
5598,466213,Male,No,20,No,Healthcare,2,Low,5,Cat_6,A
5599,464269,Male,No,35,Yes,Entertainment,1,Low,,Cat_1,C
5600,462120,Male,Yes,51,No,Artist,1,Low,3,Cat_3,A
5601,461549,Female,Yes,68,Yes,Artist,,Average,2,Cat_6,B
5602,467302,Male,No,26,Yes,Executive,9,Low,4,Cat_6,D
5603,465345,Female,No,40,Yes,Artist,0,Low,,Cat_6,B
5604,466920,Male,No,21,No,Healthcare,7,Low,4,Cat_3,D
5605,463122,Male,Yes,36,Yes,Executive,9,Average,3,Cat_6,B
5606,460665,Male,No,29,No,Entertainment,5,Low,1,Cat_6,D
5607,460636,Male,Yes,45,Yes,Artist,2,Average,3,Cat_3,D
5608,466406,Male,Yes,63,Yes,Entertainment,0,Low,3,Cat_6,B
5609,467133,Female,Yes,72,Yes,Lawyer,1,High,,Cat_6,C
5610,467247,Female,No,26,No,Engineer,0,Low,2,Cat_6,D
5611,464354,Female,No,43,Yes,Engineer,3,Low,2,Cat_4,A
5612,464930,Male,No,25,No,Marketing,0,Low,2,Cat_4,A
5613,466939,Male,Yes,73,No,Lawyer,1,High,2,Cat_6,A
5614,463513,Male,Yes,79,Yes,Artist,,High,2,Cat_6,B
5615,459711,Male,Yes,42,No,Executive,9,High,6,Cat_6,D
5616,465606,Male,Yes,37,Yes,Engineer,1,Average,3,Cat_3,A
5617,466115,Male,Yes,37,No,Executive,1,Low,2,Cat_6,A
5618,465475,Female,Yes,36,Yes,Entertainment,0,Average,3,Cat_6,B
5619,459979,Female,No,41,No,Marketing,0,Low,2,Cat_6,B
5620,461698,Female,Yes,73,Yes,Artist,0,High,2,Cat_6,B
5621,460084,Female,No,27,Yes,Healthcare,1,Low,2,Cat_6,D
5622,461158,Female,No,42,Yes,Entertainment,1,Low,,Cat_3,D
5623,461594,Female,Yes,59,Yes,Artist,,Average,2,Cat_6,C
5624,462530,Female,Yes,37,Yes,Artist,,High,2,Cat_6,A
5625,462669,Female,Yes,40,Yes,Entertainment,,High,6,Cat_6,A
5626,465310,Female,No,22,No,Healthcare,0,Low,6,Cat_4,D
5627,464752,Female,Yes,46,,Marketing,,Low,1,Cat_4,A
5628,463411,Male,Yes,42,Yes,Entertainment,,Average,2,Cat_6,C
5629,459136,Male,Yes,47,Yes,Artist,0,Average,2,Cat_6,D
5630,461218,Male,Yes,27,No,Executive,0,Low,6,Cat_6,D
5631,460231,Male,Yes,59,Yes,Executive,11,High,3,Cat_6,C
5632,461121,Male,No,33,No,Doctor,0,Low,4,Cat_3,B
5633,463624,Male,Yes,59,Yes,Executive,1,High,4,Cat_6,C
5634,462723,Female,Yes,53,No,Artist,8,Average,2,Cat_6,D
5635,459518,Male,Yes,60,,,,Average,4,Cat_6,B
5636,463870,Female,No,28,No,Healthcare,1,Low,2,Cat_4,A
5637,461593,Female,Yes,40,Yes,Doctor,8,Average,2,Cat_6,B
5638,467704,Male,Yes,53,Yes,Artist,1,Average,2,Cat_6,C
5639,464771,Female,Yes,47,No,Engineer,8,Average,5,Cat_4,B
5640,466236,Female,Yes,68,Yes,Engineer,1,Low,2,Cat_4,B
5641,465245,Male,No,18,No,Healthcare,1,Low,4,Cat_4,D
5642,467426,Female,Yes,86,No,Lawyer,,Low,,Cat_6,B
5643,466182,Female,No,41,Yes,Artist,2,Low,1,Cat_6,C
5644,462660,Female,Yes,27,No,Homemaker,9,Average,2,Cat_6,A
5645,461465,Male,Yes,31,Yes,Artist,8,Average,2,Cat_6,D
5646,467046,Female,No,30,No,Doctor,0,Low,5,Cat_3,B
5647,460888,Male,Yes,39,No,Homemaker,8,Low,1,Cat_6,B
5648,460522,Female,Yes,32,No,Homemaker,,Average,2,Cat_4,D
5649,467868,Female,Yes,69,Yes,Entertainment,1,High,2,Cat_6,B
5650,464932,Male,Yes,51,Yes,Executive,9,Low,1,Cat_4,C
5651,463904,Male,Yes,82,Yes,Executive,1,Low,1,Cat_6,D
5652,461322,Male,Yes,42,Yes,Artist,0,Average,2,Cat_6,A
5653,459224,Female,Yes,48,Yes,Artist,0,Average,2,Cat_6,C
5654,459140,Female,No,18,No,Healthcare,7,Low,6,Cat_6,D
5655,459306,Female,No,48,Yes,Artist,4,Low,1,Cat_6,C
5656,464408,Female,Yes,45,Yes,Artist,,Average,4,Cat_4,C
5657,462826,Male,No,20,No,Healthcare,1,Low,3,Cat_3,B
5658,459730,Male,Yes,35,No,,1,Low,2,Cat_6,D
5659,463804,Male,Yes,60,Yes,Artist,9,Low,1,Cat_6,B
5660,462919,Female,Yes,37,No,Homemaker,13,Average,3,Cat_6,A
5661,463447,Male,Yes,57,No,Engineer,1,Average,2,Cat_6,A
5662,462565,Male,Yes,49,Yes,Artist,1,Average,4,Cat_6,C
5663,463731,Male,No,23,No,Healthcare,0,Low,,Cat_6,D
5664,459850,Male,No,35,Yes,Artist,0,Low,1,Cat_6,B
5665,465704,Male,Yes,61,No,Artist,0,Low,1,Cat_6,A
5666,462556,Male,Yes,57,Yes,Entertainment,0,Average,7,Cat_5,C
5667,459161,Male,Yes,51,Yes,Executive,3,High,5,Cat_6,C
5668,460265,Male,Yes,47,Yes,Executive,0,High,4,Cat_6,D
5669,465021,Male,Yes,62,Yes,Entertainment,0,Average,3,Cat_6,C
5670,464384,Male,No,25,Yes,Healthcare,9,Low,4,Cat_4,C
5671,462883,Female,Yes,28,Yes,Artist,8,Low,4,Cat_6,A
5672,459775,Male,No,36,Yes,Artist,,Low,2,Cat_2,B
5673,465249,Female,No,23,No,Healthcare,0,Low,4,Cat_6,B
5674,463606,Male,No,22,No,Marketing,0,Low,4,Cat_2,C
5675,464706,Female,No,32,No,Doctor,1,Low,3,Cat_4,D
5676,465488,Male,No,22,No,Healthcare,1,Low,4,Cat_6,A
5677,465354,Male,No,19,No,Doctor,0,Low,5,Cat_2,A
5678,467379,Male,Yes,59,Yes,Entertainment,0,Average,2,Cat_6,B
5679,464431,Male,,67,Yes,Executive,0,High,3,Cat_6,B
5680,466177,Female,Yes,49,Yes,Artist,0,Average,3,Cat_6,C
5681,461457,Female,Yes,32,No,Doctor,1,Low,5,Cat_6,A
5682,466118,Female,Yes,40,No,Engineer,0,Low,3,Cat_4,D
5683,465319,Male,No,20,No,Healthcare,0,Low,5,Cat_6,D
5684,465374,Male,Yes,37,Yes,Entertainment,1,Average,3,Cat_4,C
5685,467703,Male,No,26,Yes,Healthcare,1,Low,5,Cat_6,D
5686,463205,Female,No,25,No,Doctor,0,Low,4,Cat_6,D
5687,463871,Female,Yes,46,No,Artist,8,Low,1,Cat_6,B
5688,460484,Female,No,20,No,Healthcare,4,Low,7,Cat_3,D
5689,460426,Male,Yes,45,No,Artist,4,Average,2,Cat_6,C
5690,465082,Male,Yes,67,Yes,Lawyer,0,Low,1,Cat_3,A
5691,460550,Female,Yes,55,Yes,Artist,0,Average,4,Cat_3,C
5692,464907,Male,,55,Yes,Engineer,0,Average,2,Cat_4,B
5693,459271,Female,No,55,Yes,Artist,1,Low,1,Cat_6,A
5694,459405,Female,Yes,81,No,Doctor,0,High,2,Cat_6,A
5695,459685,Male,Yes,36,Yes,Artist,0,Average,2,Cat_7,C
5696,466481,Male,No,40,Yes,Artist,2,Low,1,Cat_3,B
5697,460540,Female,Yes,30,No,Artist,1,Average,2,Cat_3,D
5698,460071,Female,No,53,Yes,Engineer,1,Low,1,Cat_6,A
5699,459737,Female,Yes,81,Yes,Lawyer,8,High,2,Cat_6,C
5700,460296,Female,Yes,60,Yes,Artist,1,Low,2,Cat_6,A
5701,460381,Male,No,28,Yes,Artist,11,Low,2,Cat_6,A
5702,467291,Male,Yes,53,Yes,Entertainment,1,Average,4,Cat_6,D
5703,462814,Female,Yes,20,No,Engineer,8,Average,2,Cat_5,A
5704,461059,Female,Yes,48,No,Lawyer,1,High,2,Cat_6,D
5705,464392,Male,Yes,59,,Artist,0,Average,2,Cat_6,A
5706,467380,Female,Yes,56,Yes,Artist,0,Average,4,Cat_6,C
5707,467498,Male,Yes,56,Yes,Lawyer,,Low,3,Cat_1,D
5708,467107,Male,Yes,36,Yes,Engineer,1,Average,3,Cat_4,B
5709,466610,Male,No,19,No,Marketing,0,Low,5,Cat_6,A
5710,466733,Female,No,33,No,Homemaker,0,Low,,Cat_4,A
5711,461864,Male,No,19,Yes,Marketing,0,Low,6,Cat_4,D
5712,465755,Female,No,50,Yes,Artist,8,Low,3,Cat_6,C
5713,460079,Female,No,41,No,Doctor,0,Low,1,Cat_6,A
5714,466816,Male,Yes,82,Yes,Lawyer,0,High,2,Cat_6,A
5715,462881,Female,Yes,66,Yes,Artist,0,High,3,Cat_6,B
5716,462100,Female,No,40,Yes,Healthcare,0,Low,1,Cat_2,D
5717,460927,Male,Yes,38,Yes,Healthcare,1,High,4,Cat_3,D
5718,460664,Female,No,33,No,Homemaker,8,Low,1,Cat_6,D
5719,465469,Female,No,43,Yes,Artist,6,Low,1,Cat_6,C
5720,462896,Male,Yes,58,Yes,Entertainment,,Low,2,Cat_6,A
5721,462935,Male,Yes,79,No,Entertainment,1,Low,1,,D
5722,463530,Female,No,32,No,Entertainment,12,Low,5,Cat_6,D
5723,464684,Female,No,40,No,Engineer,9,Low,5,Cat_4,A
5724,462129,Female,No,41,Yes,Artist,9,Low,1,Cat_6,B
5725,462955,Male,Yes,42,Yes,Artist,1,Low,2,Cat_3,B
5726,461730,Male,Yes,46,Yes,Artist,1,Low,3,Cat_6,B
5727,467929,Female,Yes,42,Yes,Artist,1,Average,2,Cat_6,C
5728,462001,Female,Yes,31,No,Entertainment,0,Average,,Cat_4,D
5729,462692,Female,Yes,35,No,Artist,,Average,2,Cat_6,B
5730,467940,Female,No,27,No,Marketing,8,Low,4,Cat_2,D
5731,462613,Female,Yes,35,No,Engineer,0,Average,5,Cat_4,D
5732,464019,Male,No,23,No,Artist,2,Low,5,Cat_6,D
5733,460234,Female,No,20,No,Healthcare,4,Low,6,Cat_2,D
5734,466369,Female,No,38,No,Homemaker,5,Low,1,Cat_2,B
5735,461786,Male,Yes,71,Yes,Lawyer,0,High,2,Cat_6,C
5736,464712,Male,Yes,49,No,Artist,1,Low,5,Cat_4,A
5737,462722,Female,No,25,No,Homemaker,,Low,4,Cat_6,C
5738,464002,Female,No,26,No,Engineer,0,Low,5,,A
5739,467069,Female,No,29,No,Healthcare,0,Low,3,Cat_6,D
5740,461043,Male,Yes,49,No,Healthcare,0,Low,7,Cat_4,D
5741,467646,Male,No,31,No,Healthcare,,Low,7,Cat_6,D
5742,465611,Male,No,53,Yes,Doctor,0,Low,1,Cat_6,B
5743,463544,Male,Yes,47,Yes,Executive,1,Average,4,Cat_6,C
5744,462198,Female,No,39,No,Engineer,2,Low,,Cat_3,D
5745,466674,Female,Yes,57,Yes,Artist,0,High,2,Cat_6,C
5746,464774,Female,Yes,50,No,Engineer,7,Average,5,Cat_4,B
5747,460659,Female,Yes,46,Yes,Marketing,,Average,3,Cat_6,A
5748,464523,Female,No,30,Yes,Healthcare,13,Low,,Cat_6,D
5749,464688,Male,Yes,30,Yes,Doctor,1,Low,9,Cat_4,C
5750,460057,Male,No,36,Yes,Artist,2,Low,1,Cat_6,C
5751,460162,Female,No,19,No,Healthcare,0,Low,4,Cat_2,D
5752,460033,Female,,45,Yes,Entertainment,5,Low,3,Cat_6,D
5753,460583,Male,No,18,No,Marketing,0,Low,6,Cat_3,B
5754,467147,Male,No,46,Yes,Entertainment,1,Low,1,Cat_6,A
5755,463111,Female,No,42,Yes,Engineer,6,Low,3,Cat_6,D
5756,460345,Female,Yes,40,Yes,Artist,1,Average,2,Cat_6,C
5757,466094,Female,No,31,No,Healthcare,0,Low,3,Cat_6,B
5758,463427,Female,Yes,29,Yes,Engineer,1,Low,2,Cat_6,D
5759,461017,Female,No,40,Yes,Homemaker,13,Low,1,Cat_3,A
5760,467771,Female,Yes,59,Yes,Artist,0,Average,5,Cat_6,C
5761,459656,Male,No,22,No,,,Low,6,Cat_1,D
5762,465411,Female,Yes,38,Yes,Engineer,0,Low,1,Cat_5,D
5763,466884,Female,Yes,42,No,Doctor,1,Low,1,Cat_6,A
5764,463452,Female,Yes,79,Yes,Lawyer,0,High,2,Cat_6,C
5765,465421,Female,No,25,No,Engineer,1,Low,1,Cat_4,A
5766,467218,Female,No,27,Yes,Artist,8,Low,1,Cat_6,D
5767,459080,Male,Yes,89,No,Lawyer,1,Low,2,Cat_6,C
5768,464036,Female,No,25,Yes,Doctor,3,Low,1,Cat_6,A
5769,466918,Male,Yes,63,Yes,Artist,0,Average,1,Cat_6,C
5770,466667,Female,No,42,No,Marketing,5,Low,2,Cat_6,D
5771,460020,Male,Yes,53,Yes,Artist,1,Average,3,Cat_6,C
